filename,category,faction,prompt,model,path,status,error,cost_usd
units/ohmypi-builder-bot-10.png,units,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: builder bot (unit). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire unit fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/units/ohmypi-builder-bot-10.png,success,,0.0035
units/neutral-builder-bot-10.png,units,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: builder bot (unit). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire unit fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/units/neutral-builder-bot-10.png,success,,0.0035
buildings/cursor-pad-01.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: pad (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-pad-01.png,success,,0.0035
buildings/codex-pad-01.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: pad (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-pad-01.png,success,,0.0035
buildings/ohmypi-pad-01.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: pad (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-pad-01.png,success,,0.0035
buildings/neutral-pad-01.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: pad (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-pad-01.png,success,,0.0035
buildings/cursor-depot-02.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: depot (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-depot-02.png,success,,0.0035
buildings/codex-depot-02.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: depot (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-depot-02.png,success,,0.0035
buildings/ohmypi-depot-02.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: depot (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-depot-02.png,success,,0.0035
buildings/neutral-depot-02.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: depot (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-depot-02.png,success,,0.0035
buildings/cursor-turret-03.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: turret (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-turret-03.png,success,,0.0035
buildings/codex-turret-03.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: turret (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-turret-03.png,success,,0.0035
buildings/ohmypi-turret-03.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: turret (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-turret-03.png,success,,0.0035
buildings/neutral-turret-03.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: turret (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-turret-03.png,success,,0.0035
buildings/cursor-refinery-04.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: refinery (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-refinery-04.png,success,,0.0035
buildings/codex-refinery-04.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: refinery (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-refinery-04.png,success,,0.0035
buildings/ohmypi-refinery-04.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: refinery (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-refinery-04.png,success,,0.0035
buildings/neutral-refinery-04.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: refinery (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-refinery-04.png,success,,0.0035
buildings/cursor-barracks-05.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: barracks (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-barracks-05.png,success,,0.0035
buildings/codex-barracks-05.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: barracks (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-barracks-05.png,success,,0.0035
buildings/ohmypi-barracks-05.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: barracks (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-barracks-05.png,success,,0.0035
buildings/neutral-barracks-05.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: barracks (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-barracks-05.png,success,,0.0035
buildings/cursor-lab-06.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: lab (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-lab-06.png,success,,0.0035
buildings/codex-lab-06.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: lab (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-lab-06.png,success,,0.0035
buildings/ohmypi-lab-06.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: lab (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-lab-06.png,success,,0.0035
buildings/neutral-lab-06.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: lab (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-lab-06.png,success,,0.0035
buildings/cursor-antenna-07.png,buildings,cursor,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: antenna (building). Faction vibe: angular crystalline cyan-slate sharp facets. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Dark slate beveled armor framing luminous cyan crystal shards, angular triangular negative spaces, articulated blade-like limbs; premium tactile painted metal and crystal, not neon line art. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/cursor-antenna-07.png,success,,0.0035
buildings/codex-antenna-07.png,buildings,codex,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: antenna (building). Faction vibe: organic biomorphic amber-green flowing leaf forms. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Living olive and moss-green leaf armor, pale twisting woody roots and tendrils, warm luminous amber seed core; elegant biomorphic curves and subtle leaf veins, not a metal robot painted green. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/codex-antenna-07.png,success,,0.0035
buildings/ohmypi-antenna-07.png,buildings,ohmypi,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: antenna (building). Faction vibe: mechanical brass-orange steel servo industrial. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Weathered brass, dark steel and restrained orange glow; chunky riveted shells, flywheel joints, visible pistons and servo mechanisms, sturdy industrial craftsmanship. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/ohmypi-antenna-07.png,success,,0.0035
buildings/neutral-antenna-07.png,buildings,neutral,"ORIGINAL premium isometric RTS game asset for mirmicode. Subject: antenna (building). Faction vibe: shared utility matte gray-teal no faction crest. Three-quarter isometric camera, 30 degree elevation, facing lower-right, soft upper-left key light, crisp readable silhouette, single centered subject on 1024x1024 canvas, transparent PNG alpha background preferred, no franchise IP, no logos, no text, no watermark, production game art. Art direction: Shared utilitarian matte gray-teal equipment, restrained metal materials, no faction crest or faction-specific crystal, foliage or brass ornament. Entire subject fits within 800 by 700 pixels with nominal bottom anchor y=850; generous empty margins, no clipping. Orthographic three-quarter isometric, approximately 30 degrees elevation, clearly facing lower-right. Transparent alpha only if genuinely supported; otherwise perfectly flat solid #20242A background, no gradient, no floor, no scenery, no vignette, no background cast shadow, no checkerboard. No text, logos or watermarks.",image-01,/Users/howard/output/mirmicode/rts-art-v2/buildings/neutral-antenna-07.png,success,,0.0035
